barcode,tradeName,unitsPerPack,tier,why,batches,detail,lastStripCost,packetPrice
300651437416,"Systane Hydration eye drop",6,أ — مؤكد,"3 دفعات بنفس الكمية = 6، و3 دفعة لاحقة كلها مضاعفات له",3,"2026-08-09:6@3277 | 2026-08-09:6@3248 | 2026-09-09:6@3160",3160,18960
Ketro amp,"Ketro amp",20,أ — مؤكد,"3 دفعات بنفس الكمية = 20، و3 دفعة لاحقة كلها مضاعفات له",3,"2026-08-22:20@1534 | 2026-08-22:20@1534 | 2026-09-10:20@1534",1534,30678
6291100080472,"Ginsavit 24cap. julphar",2,أ — مؤكد,"3 دفعات بنفس الكمية = 2، و3 دفعة لاحقة كلها مضاعفات له",3,"2026-08-31:2@4280 | 2026-09-03:2@4280 | 2026-09-13:2@4280",4280,8560
8710103868286,"رضاعه ايفينت 125ml",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-05-10:1@8850 | 2026-07-25:1@8850",8850,8850
6224000588465,"VASOTRENT",4,أ — مؤكد,"2 دفعات بنفس الكمية = 4، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-05-10:4@4885 | 2026-05-15:4@4875",4875,19500
6225000198463,"Jedcosinus",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-05-11:2@4500 | 2026-09-14:2@5445",5445,10890
3800023402266,"AQUARELLE شامبو اطفال ",5,أ — مؤكد,"2 دفعات بنفس الكمية = 5، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-05-14:5@2259 | 2026-08-25:5@2259",2259,11295
7640153080851,"Zamur 250mg tab",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-05-17:1@6370 | 2026-06-16:1@6473",6473,6473
8901571011032,"eno eff ",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-05-21:1@4200 | 2026-07-02:1@4160",4160,4160
8683229604901,"Sinus A",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-05-23:1@6240 | 2026-06-27:1@6240",6240,6240
8901111051320,"Lastavin 160mg tab",3,أ — مؤكد,"2 دفعات بنفس الكمية = 3، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-05-25:3@1829 | 2026-08-31:3@1828",1828,5485
3701129800850,"bioderma",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-05-27:1@8396 | 2026-07-12:1@8396",8396,8396
8906176620467,"novavir cream",5,أ — مؤكد,"2 دفعات بنفس الكمية = 5، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-05-29:5@1640 | 2026-05-30:5@1640",1640,8200
5000456027663,"Forxiga 10mg tab",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-05-29:2@26580 | 2026-08-13:2@26578",26578,53156
3800501091012,"urisol 6sachet 4g lemon",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-05-30:1@1757 | 2026-07-02:1@1757",1757,1757
6291100086894,"Mebo scar 30g oint",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-05-30:1@18900 | 2026-07-09:1@18900",18900,18900
8901111085691,"Diazac 10mg tab",6,أ — مؤكد,"2 دفعات بنفس الكمية = 6، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-06-01:6@8550 | 2026-08-03:6@8800",8800,52800
8789635145363,"playboy Extra safe",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-06-04:2@3850 | 2026-08-12:2@3889",3889,7778
6251161010276,"Vocort cream",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-06-04:2@4828 | 2026-07-22:2@4828",4828,9656
5000456065290,"Kombiglyze XR 5/1000mg",4,أ — مؤكد,"2 دفعات بنفس الكمية = 4، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-06-04:4@9653 | 2026-06-10:4@9682",9682,38727
8906161742716,"Cochirux tap",3,أ — مؤكد,"2 دفعات بنفس الكمية = 3، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-06-04:3@2764 | 2026-06-17:3@2850",2850,8550
Estrofem 2mg,"Estrofem 2mg",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-06-04:1@10973 | 2026-07-06:1@10973",10973,10973
Aylide 4mg tab,"Aylide 4mg tab",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-06-10:2@3750 | 2026-08-15:2@3735",3735,7470
8710103875680,"avent natural ",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-06-16:2@11602 | 2026-08-04:2@12390",12390,24780
5000309002755,"veet  cream dry skin ",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-06-16:2@2666 | 2026-07-15:2@2667",2667,5334
3337875797597,"Laroche-posay 50+INVISIBLE Flouid 50ml",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-06-22:1@18000 | 2026-06-24:1@15422",15422,15422
6251107378279,"Proctoheal supp",4,أ — مؤكد,"2 دفعات بنفس الكمية = 4، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-06-22:4@2194 | 2026-07-24:4@2195",2195,8778
Novrapid flexpen,"Novrapid flexpen",5,أ — مؤكد,"2 دفعات بنفس الكمية = 5، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-06-24:5@12500 | 2026-08-02:5@12502",12502,62510
3664798024142,"Mucosolvan syr",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-06-24:2@11500 | 2026-08-17:2@10625",10625,21250
5055565788868,"Lisinopril  20mg accord",4,أ — مؤكد,"2 دفعات بنفس الكمية = 4، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-06-29:4@2938 | 2026-08-24:4@3259",3259,13036
8699514011682,"Tensart 8mg tab",4,أ — مؤكد,"2 دفعات بنفس الكمية = 4، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-06-29:4@2853 | 2026-08-02:4@2853",2853,11410
6251875000105,"Piostan 500mg tab",4,أ — مؤكد,"2 دفعات بنفس الكمية = 4، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-06-30:4@530 | 2026-07-29:4@508",508,2030
8436026215616,"Fluor Kin infantil",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-02:2@5000 | 2026-07-07:2@3315",3315,6630
6251106803284,"Newstar plus 160/10/25mg tab",8,أ — مؤكد,"2 دفعات بنفس الكمية = 8، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-04:8@3725 | 2026-08-04:8@3722",3722,29778
6285147001538,"Herox 5mg",3,أ — مؤكد,"2 دفعات بنفس الكمية = 3، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-04:3@9544 | 2026-09-06:3@9544",9544,28632
6251106510151,"platil 75mg",6,أ — مؤكد,"2 دفعات بنفس الكمية = 6، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-05:6@3218 | 2026-08-13:6@3220",3220,19320
5034593041008," Eros syray lidoc",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-06:2@5450 | 2026-08-27:2@4975",4975,9950
5060464501470,"Folic Acid 5mg tab",6,أ — مؤكد,"2 دفعات بنفس الكمية = 6، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-07:6@587 | 2026-08-02:6@577",577,3460
063935028310,"Vitamin E AG 30 softgel",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-07:1@8339 | 2026-08-10:1@8347",8347,8347
0100840164512632212010205809981728070810Z016423,"Arcoxia 90mg tab",4,أ — مؤكد,"2 دفعات بنفس الكمية = 4، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-08:4@6433 | 2026-08-01:4@6432",6432,25728
6251875000846,"Ferofix cap",6,أ — مؤكد,"2 دفعات بنفس الكمية = 6، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-09:6@583 | 2026-07-11:6@559",559,3354
8005911158798,"Memoria syr",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-11:1@18816 | 2026-09-16:1@18815",18815,18815
6285147005581,"winex 400mg tab",5,أ — مؤكد,"2 دفعات بنفس الكمية = 5، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-12:5@3730 | 2026-07-25:5@2984",2984,14920
01062911091201241728083110FY2X2172852326892087,"Otrivin 0.05% nasal drops GSK",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-13:2@4280 | 2026-09-14:2@4280",4280,8560
6251875002161,"Piotrim 400/80mg tab",4,أ — مؤكد,"2 دفعات بنفس الكمية = 4، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-14:4@1072 | 2026-08-06:4@1085",1085,4340
303160228551,"panOxyl 10%",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-14:1@16100 | 2026-07-15:1@18000",18000,18000
lotevan 160\10,"Lotevan 10\160",6,أ — مؤكد,"2 دفعات بنفس الكمية = 6، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-15:6@6717 | 2026-08-13:6@6891",6891,41346
300651432299,"Systan Ultra UD",6,أ — مؤكد,"2 دفعات بنفس الكمية = 6، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-16:6@3898 | 2026-08-09:6@3277",3277,19663
4031571080999,"Azithro- Denk 500mg tab",5,أ — مؤكد,"2 دفعات بنفس الكمية = 5، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-16:5@5705 | 2026-08-23:5@5706",5706,28530
6291100081936,"Loratin 10mg tap ",10,أ — مؤكد,"2 دفعات بنفس الكمية = 10، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-17:10@1317 | 2026-09-12:10@1317",1317,13165
6251870048218,"Quel 200mg",3,أ — مؤكد,"2 دفعات بنفس الكمية = 3، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-19:3@5999 | 2026-08-22:3@6000",6000,18000
6927236610008,"Fresh up خيط اسنان",12,أ — مؤكد,"2 دفعات بنفس الكمية = 12، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-19:12@7150 | 2026-09-16:12@542",542,6500
58181136,"TONGUE SCRAPER",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-19:1@6853 | 2026-07-21:1@6250",6250,6250
8719244901319,"Exart plus 160\12.5",6,أ — مؤكد,"2 دفعات بنفس الكمية = 6، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-22:6@4833 | 2026-09-03:6@4833",4833,29000
5056129104544,"Berberine Hcl 500mg",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-25:1@66000 | 2026-08-09:1@66000",66000,66000
4031571061608,"Deslora-Denk 5mg",5,أ — مؤكد,"2 دفعات بنفس الكمية = 5، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-25:5@2970 | 2026-08-05:5@2962",2962,14810
6221068000229,"Tussilar",3,أ — مؤكد,"2 دفعات بنفس الكمية = 3، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-25:3@1650 | 2026-09-03:3@1646",1646,4938
6213019291879,"Diacolin Max XR\10\5\1000",3,أ — مؤكد,"2 دفعات بنفس الكمية = 3، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-25:3@13517 | 2026-09-02:3@13516",13516,40548
4048846022424,"Jardiance 25mg",3,أ — مؤكد,"2 دفعات بنفس الكمية = 3، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-25:3@17273 | 2026-08-05:3@17273",17273,51818
6251148020229,"Azitam syr",14,أ — مؤكد,"2 دفعات بنفس الكمية = 14، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-25:14@2351 | 2026-08-24:14@2350",2350,32900
5310090005997,"Repoxol 500+500mg tab",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-26:1@12880 | 2026-08-02:1@12880",12880,12880
3400930186749,"LacoNex nasal spray",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-27:1@8778 | 2026-08-02:1@8778",8778,8778
6f998f38dc55607adabb12a2018e9b05375ad1f02c0ff0447c94acc3433a9bcab8e75d96d9fc965d,"Yenikid syr",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-31:2@6600 | 2026-08-20:2@6600",6600,13200
5206892102425,"sinomarin adult",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-31:1@10122 | 2026-09-08:1@9985",9985,9985
087614020679,"Selenium 200mcg ",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-31:1@20262 | 2026-08-09:1@19890",19890,19890
e8d5860a9195cd3f66399170e9d72c9e03281b2f3dde638200c3405f1f111e7ab945700545952b47,"hyfresh gel ",4,أ — مؤكد,"2 دفعات بنفس الكمية = 4، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-07-31:4@2659 | 2026-09-09:4@2658",2658,10630
4260108283071,"Olanzapine TAD 5mg",4,أ — مؤكد,"2 دفعات بنفس الكمية = 4، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-01:4@2864 | 2026-08-02:4@2863",2863,11453
5294271161347,"Renon 25mg",3,أ — مؤكد,"2 دفعات بنفس الكمية = 3، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-01:3@8181 | 2026-08-20:3@8181",8181,24542
9556564080732,"Carex classic extra lube",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-01:1@2160 | 2026-08-02:1@2158",2158,2158
3574661177144,"Listerine fresh burst mouthwash",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-01:2@2835 | 2026-08-31:2@2588",2588,5176
3574661177120,"Listerine cool mint mouthwash",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-01:2@2835 | 2026-08-31:2@2588",2588,5176
6215731302017,"Falez",3,أ — مؤكد,"2 دفعات بنفس الكمية = 3، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-01:3@1667 | 2026-08-02:3@1890",1890,5670
6251875004424,"Vimoxi eye drop",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-02:1@4385 | 2026-08-02:1@4385",4385,4385
010628504967195291 Fulipidic tablets 200mg240 Future Pharma92 Calgary, Alberta, Canada93 www.futurepharm-ca.com,"Fulipidic 200mg tab",3,أ — مؤكد,"2 دفعات بنفس الكمية = 3، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-02:3@4400 | 2026-08-27:3@3667",3667,11000
6251107427052,"Gizlan Duo 300/10",3,أ — مؤكد,"2 دفعات بنفس الكمية = 3، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-02:3@3658 | 2026-08-20:3@3658",3658,10973
6260623333129,"Kapoot micro thin condoms",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-03:2@2935 | 2026-08-24:2@2997",2997,5994
6260623331071,"Kapoot pomegra tight condoms",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-03:2@2940 | 2026-08-24:2@2997",2997,5994
Ceftriaxone iv,"Ceftriaxone Iv LDP",20,أ — مؤكد,"2 دفعات بنفس الكمية = 20، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-03:20@3840 | 2026-08-23:20@3840",3840,76800
8720689012010,"حلمة ممة  Avent  قطرة واحدة",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-04:2@4100 | 2026-09-03:2@4200",4200,8400
6251653190219,"Atoxia 120mg",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-05:2@5772 | 2026-08-31:2@5772",5772,11544
3582910029267,"Lasix 40mg tab",6,أ — مؤكد,"2 دفعات بنفس الكمية = 6، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-05:6@966 | 2026-09-08:6@966",966,5796
9504000088439,"FluconazolAwa 150mg",10,أ — مؤكد,"2 دفعات بنفس الكمية = 10، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-05:10@825 | 2026-09-08:10@1650",1650,16500
749921062536,"stevia sachet 50mg",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-05:1@9094 | 2026-08-25:1@8295",8295,8295
6251106807428,"Leena 5mg tab",3,أ — مؤكد,"2 دفعات بنفس الكمية = 3، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-07:3@7295 | 2026-09-10:3@7295",7295,21884
8901138110642,"liv.52",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-07:1@6583 | 2026-08-09:1@6584",6584,6584
6291109121893,"بندول اكسترا",4,أ — مؤكد,"2 دفعات بنفس الكمية = 4، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-07:4@2249 | 2026-09-13:4@2250",2250,8998
769915190977,"The Ordinary glycolic acid 7% toning solution 240ml",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-09:2@19440 | 2026-08-31:2@18600",18600,37200
6251107428073,"Deplazen 10mg",3,أ — مؤكد,"2 دفعات بنفس الكمية = 3، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-11:3@7910 | 2026-08-22:3@7908",7908,23725
6221000011764,"1`2`3",10,أ — مؤكد,"2 دفعات بنفس الكمية = 10، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-13:10@2743 | 2026-08-24:10@2742",2742,27420
7791909321800,"Difen B12 6AMP CASASCO",25,أ — مؤكد,"2 دفعات بنفس الكمية = 25، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-13:25@1200 | 2026-09-17:25@1000",1000,25000
8437019299682,"Exdart Duo 0.5/0.4mg ",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-15:1@18410 | 2026-09-03:1@18407",18407,18407
8901111078013,"Lastavin AM plus 5/160/12.5mg tab",3,أ — مؤكد,"2 دفعات بنفس الكمية = 3، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-15:3@3579 | 2026-09-08:3@3579",3579,10737
8681144600206,"GHR effervescent tab.",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-16:1@48200 | 2026-08-30:1@48200",48200,48200
Arcoxia90mg,"Arcoxia90mg",6,أ — مؤكد,"2 دفعات بنفس الكمية = 6، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-16:6@6432 | 2026-08-16:6@6432",6432,38592
676194991693,"Magnesium glycinate 200mg VITALYX",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-22:1@7681 | 2026-08-27:1@7681",7681,7681
6945449322150,"fish ملاطة",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-23:1@8722 | 2026-08-30:1@8722",8722,8722
6251161010474,"Mesone cream",2,أ — مؤكد,"2 دفعات بنفس الكمية = 2، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-24:2@4718 | 2026-08-24:2@4718",4718,9436
087614112435,"Triple magnesium complex Swanson",1,أ — مؤكد,"2 دفعات بنفس الكمية = 1، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-08-27:1@14840 | 2026-08-30:1@14840",14840,14840
8906166720221,"ketamol tab",20,أ — مؤكد,"2 دفعات بنفس الكمية = 20، و2 دفعة لاحقة كلها مضاعفات له",2,"2026-09-17:20@1000 | 2026-09-17:20@750",750,15000
5391189230483,"Coveram 10/10mg",1,ب — مرجح,"أول دفعة 2026-03-22 = 1، ودفعة لاحقة مضاعفة له",2,"2026-03-22:1@15584 | 2026-08-01:2@15584",15584,15584
